a3a,1,0
0,413,75
1,1352,269
*,*,*,*,*,*,*,*,*,*,*
a3b,1,0
0,381,107
1,1243,378
*,*,*,*,*,*,*,*,*,*,*
a3c,1,0
0,16,471
1,41,1578
*,*,*,*,*,*,*,*,*,*,*
a3d,1,0
0,8,479
1,33,1586
*,*,*,*,*,*,*,*,*,*,*
a3e,1,0
0,168,319
1,515,1104
*,*,*,*,*,*,*,*,*,*,*
a3f,1,0
0,346,142
1,1128,493
*,*,*,*,*,*,*,*,*,*,*
a3g,1,0
0,4,483
1,17,1602
*,*,*,*,*,*,*,*,*,*,*
a3h,1,0
0,12,475
1,40,1579
*,*,*,*,*,*,*,*,*,*,*
a3i,1,0
0,15,472
1,53,1566
*,*,*,*,*,*,*,*,*,*,*
a3j,1,0
0,1,486
1,3,1616
*,*,*,*,*,*,*,*,*,*,*
a3k,1,0
0,0,487
1,2,1617
*,*,*,*,*,*,*,*,*,*,*
a3l,1,0
0,25,462
1,73,1547
*,*,*,*,*,*,*,*,*,*,*
a4a,1,0
0,489,4
1,1562,78
*,*,*,*,*,*,*,*,*,*,*
a4g,1,0
0,0,492
1,21,1616
*,*,*,*,*,*,*,*,*,*,*
a4h,1,0
0,2,490
1,25,1612
*,*,*,*,*,*,*,*,*,*,*
a4c,1,0
0,1,491
1,29,1608
*,*,*,*,*,*,*,*,*,*,*
a4d,1,0
0,5,487
1,17,1620
*,*,*,*,*,*,*,*,*,*,*
a4e,1,0
0,3,489
1,16,1621
*,*,*,*,*,*,*,*,*,*,*
a4f,1,0
0,110,382
1,520,1118
*,*,*,*,*,*,*,*,*,*,*
a4i,1,0
0,40,453
1,190,1448
*,*,*,*,*,*,*,*,*,*,*
a5,1,0
0,477,17
1,1605,22
*,*,*,*,*,*,*,*,*,*,*
b1,11,10,13,12,15,14,17,16,1,3,5,4,7,6,9,8
0,39,94,0,0,0,0,0,0,13,1,11,0,73,27,130,93
1,200,289,155,200,76,113,6,18,48,1,16,1,101,39,214,138
*,*,*,*,*,*,*,*,*,*,*
b3,1,0
0,162,322
1,636,988
*,*,*,*,*,*,*,*,*,*,*
b6a,1,0
0,69,403
1,448,1142
*,*,*,*,*,*,*,*,*,*,*
b6b,1,0
0,185,289
1,804,788
*,*,*,*,*,*,*,*,*,*,*
b6c,1,0
0,95,380
1,444,1154
*,*,*,*,*,*,*,*,*,*,*
b6d,1,0
0,153,315
1,530,1056
*,*,*,*,*,*,*,*,*,*,*
b6e,1,0
0,37,428
1,212,1359
*,*,*,*,*,*,*,*,*,*,*
b6f,1,0
0,96,374
1,514,1062
*,*,*,*,*,*,*,*,*,*,*
b6g,1,0
0,150,315
1,464,1111
*,*,*,*,*,*,*,*,*,*,*
b7a,1,0
0,89,380
1,406,1165
*,*,*,*,*,*,*,*,*,*,*
b7b,1,0
0,158,315
1,742,839
*,*,*,*,*,*,*,*,*,*,*
b7c,1,0
0,150,320
1,511,1071
*,*,*,*,*,*,*,*,*,*,*
b7d,1,0
0,72,398
1,305,1268
*,*,*,*,*,*,*,*,*,*,*
b7e,1,0
0,98,374
1,348,1231
*,*,*,*,*,*,*,*,*,*,*
b7f,1,0
0,57,404
1,211,1335
*,*,*,*,*,*,*,*,*,*,*
b8a,1,2
0,48,41
1,159,244
*,*,*,*,*,*,*,*,*,*,*
b8b,1,2
0,72,85
1,208,527
*,*,*,*,*,*,*,*,*,*,*
b8c,1,2
0,120,32
1,372,138
*,*,*,*,*,*,*,*,*,*,*
b8d,1,2
0,40,30
1,167,131
*,*,*,*,*,*,*,*,*,*,*
b8e,1,2
0,53,44
1,171,175
*,*,*,*,*,*,*,*,*,*,*
b8f,1,2
0,35,18
1,133,70
*,*,*,*,*,*,*,*,*,*,*
b9a,1,2
0,383,69
1,1283,244
*,*,*,*,*,*,*,*,*,*,*
b9b,1,2
0,287,182
1,819,754
*,*,*,*,*,*,*,*,*,*,*
b9c,1,2
0,224,239
1,750,806
*,*,*,*,*,*,*,*,*,*,*
b9d,1,2
0,342,116
1,889,663
*,*,*,*,*,*,*,*,*,*,*
b10a,1,0
0,238,236
1,972,632
*,*,*,*,*,*,*,*,*,*,*
b10b1,1,0
0,75,140
1,151,443
*,*,*,*,*,*,*,*,*,*,*
b10b2,1,0
0,83,132
1,207,388
*,*,*,*,*,*,*,*,*,*,*
b10b3,1,0
0,32,183
1,89,505
*,*,*,*,*,*,*,*,*,*,*
b10c1,1,0
0,48,167
1,229,365
*,*,*,*,*,*,*,*,*,*,*
b10c2,1,0
0,37,178
1,96,498
*,*,*,*,*,*,*,*,*,*,*
b10d,1,0
0,15,200
1,28,566
*,*,*,*,*,*,*,*,*,*,*
b10e,1,0
0,25,190
1,59,535
*,*,*,*,*,*,*,*,*,*,*
b11,11,10,12,1,3,2,5,4,7,6,9,8
0,2,2,18,115,129,111,18,49,2,6,7,3
1,14,10,75,362,415,300,100,162,30,46,40,32
*,*,*,*,*,*,*,*,*,*,*
b12,11,10,12,1,3,2,5,4,7,6,9,8
0,6,2,16,85,132,89,26,55,24,14,8,8
1,45,21,83,228,338,229,134,192,87,85,81,59
*,*,*,*,*,*,*,*,*,*,*
c1,1,0
0,51,418
1,153,1448
*,*,*,*,*,*,*,*,*,*,*
c2,1,0
0,181,277
1,593,948
*,*,*,*,*,*,*,*,*,*,*
c4a,1,0
0,169,292
1,682,875
*,*,*,*,*,*,*,*,*,*,*
c4c,1,0
0,176,288
1,770,805
*,*,*,*,*,*,*,*,*,*,*
c4b,1,0
0,65,383
1,343,1179
*,*,*,*,*,*,*,*,*,*,*
c4c1,1,0
0,54,400
1,223,1317
*,*,*,*,*,*,*,*,*,*,*
c4c2,1,0
0,54,402
1,280,1266
*,*,*,*,*,*,*,*,*,*,*
c4d,1,0
0,37,407
1,155,1345
*,*,*,*,*,*,*,*,*,*,*
c4f,1,0
0,26,414
1,115,1379
*,*,*,*,*,*,*,*,*,*,*
c4g,1,0
0,61,388
1,266,1261
*,*,*,*,*,*,*,*,*,*,*
c4e,1,0
0,55,391
1,283,1240
*,*,*,*,*,*,*,*,*,*,*
c4h,1,0
0,72,386
1,404,1151
*,*,*,*,*,*,*,*,*,*,*
c4i,1,0
0,24,412
1,150,1352
*,*,*,*,*,*,*,*,*,*,*
c4j,1,0
0,23,415
1,76,1418
*,*,*,*,*,*,*,*,*,*,*
c4k,1,0
0,23,407
1,63,1411
*,*,*,*,*,*,*,*,*,*,*
c4l,1,0
0,19,419
1,87,1416
*,*,*,*,*,*,*,*,*,*,*
c4o,1,0
0,46,403
1,188,1356
*,*,*,*,*,*,*,*,*,*,*
c4m,1,0
0,37,406
1,172,1362
*,*,*,*,*,*,*,*,*,*,*
c4n,1,0
0,21,416
1,83,1428
*,*,*,*,*,*,*,*,*,*,*
c4o1,1,0
0,35,404
1,124,1387
*,*,*,*,*,*,*,*,*,*,*
c4r,1,0
0,47,390
1,250,1259
*,*,*,*,*,*,*,*,*,*,*
c4p,1,0
0,172,270
1,816,725
*,*,*,*,*,*,*,*,*,*,*
c4t,1,0
0,59,384
1,287,1243
*,*,*,*,*,*,*,*,*,*,*
c4q,1,0
0,76,366
1,362,1162
*,*,*,*,*,*,*,*,*,*,*
c4u,1,0
0,80,364
1,485,1044
*,*,*,*,*,*,*,*,*,*,*
c4t1,1,0
0,68,366
1,370,1145
*,*,*,*,*,*,*,*,*,*,*
c4v,1,0
0,78,364
1,375,1149
*,*,*,*,*,*,*,*,*,*,*
c4w,1,0
0,40,397
1,208,1309
*,*,*,*,*,*,*,*,*,*,*
c4x,1,0
0,189,266
1,725,835
*,*,*,*,*,*,*,*,*,*,*
c4y,1,0
0,178,287
1,552,1020
*,*,*,*,*,*,*,*,*,*,*
c4z,1,0
0,120,339
1,385,1166
*,*,*,*,*,*,*,*,*,*,*
c4bb,1,0
0,124,327
1,549,1006
*,*,*,*,*,*,*,*,*,*,*
c4cc,1,0
0,230,230
1,825,742
*,*,*,*,*,*,*,*,*,*,*
c4cc1,1,0
0,35,404
1,189,1316
*,*,*,*,*,*,*,*,*,*,*
c4gg,1,0
0,95,344
1,536,1004
*,*,*,*,*,*,*,*,*,*,*
c4ee,1,0
0,58,379
1,283,1232
*,*,*,*,*,*,*,*,*,*,*
c4ff,1,0
0,41,394
1,215,1282
*,*,*,*,*,*,*,*,*,*,*
c4hh,1,0
0,34,404
1,197,1324
*,*,*,*,*,*,*,*,*,*,*
c4hh1,1,0
0,30,404
1,175,1331
*,*,*,*,*,*,*,*,*,*,*
c4hh2,1,0
0,19,409
1,75,1426
*,*,*,*,*,*,*,*,*,*,*
c6a,1,0
0,110,348
1,472,1073
*,*,*,*,*,*,*,*,*,*,*
c6b,1,0
0,64,386
1,356,1175
*,*,*,*,*,*,*,*,*,*,*
c6c,1,0
0,78,379
1,521,1037
*,*,*,*,*,*,*,*,*,*,*
c6d,1,0
0,31,425
1,184,1355
*,*,*,*,*,*,*,*,*,*,*
c6e,1,0
0,60,392
1,292,1241
*,*,*,*,*,*,*,*,*,*,*
c6f,1,0
0,41,404
1,233,1278
*,*,*,*,*,*,*,*,*,*,*
c6g,1,0
0,25,410
1,158,1341
*,*,*,*,*,*,*,*,*,*,*
c6g1,1,0
0,54,386
1,275,1233
*,*,*,*,*,*,*,*,*,*,*
c6h,1,0
0,31,407
1,173,1337
*,*,*,*,*,*,*,*,*,*,*
c7a,1,0
0,97,342
1,429,1083
*,*,*,*,*,*,*,*,*,*,*
c7b,1,0
0,55,377
1,359,1140
*,*,*,*,*,*,*,*,*,*,*
c7c,1,0
0,65,371
1,529,986
*,*,*,*,*,*,*,*,*,*,*
c7d,1,0
0,38,397
1,183,1317
*,*,*,*,*,*,*,*,*,*,*
c7e,1,0
0,42,386
1,259,1235
*,*,*,*,*,*,*,*,*,*,*
c7f,1,0
0,32,389
1,206,1276
*,*,*,*,*,*,*,*,*,*,*
c7g,1,0
0,24,398
1,153,1325
*,*,*,*,*,*,*,*,*,*,*
c7g1,1,0
0,37,385
1,227,1243
*,*,*,*,*,*,*,*,*,*,*
c7h,1,0
0,29,395
1,169,1308
*,*,*,*,*,*,*,*,*,*,*
c8a,1,0
0,60,233
1,303,905
*,*,*,*,*,*,*,*,*,*,*
c8b,1,0
0,56,236
1,321,883
*,*,*,*,*,*,*,*,*,*,*
c8c,1,0
0,78,217
1,551,669
*,*,*,*,*,*,*,*,*,*,*
c8d,1,0
0,29,265
1,170,1034
*,*,*,*,*,*,*,*,*,*,*
c8e,1,0
0,38,254
1,237,965
*,*,*,*,*,*,*,*,*,*,*
c8f,1,0
0,30,257
1,199,1002
*,*,*,*,*,*,*,*,*,*,*
c8g,1,0
0,21,266
1,172,1020
*,*,*,*,*,*,*,*,*,*,*
c8g1,1,0
0,44,249
1,240,954
*,*,*,*,*,*,*,*,*,*,*
c8h,1,0
0,22,267
1,151,1050
*,*,*,*,*,*,*,*,*,*,*
c9a,1,0
0,43,250
1,159,785
*,*,*,*,*,*,*,*,*,*,*
c9b,1,0
0,53,237
1,195,743
*,*,*,*,*,*,*,*,*,*,*
c9c,1,0
0,74,222
1,315,644
*,*,*,*,*,*,*,*,*,*,*
c9d,1,0
0,26,266
1,100,836
*,*,*,*,*,*,*,*,*,*,*
c9e,1,0
0,33,260
1,147,799
*,*,*,*,*,*,*,*,*,*,*
c9f,1,0
0,35,251
1,151,789
*,*,*,*,*,*,*,*,*,*,*
c9g,1,0
0,30,254
1,132,800
*,*,*,*,*,*,*,*,*,*,*
c9g1,1,0
0,24,260
1,99,827
*,*,*,*,*,*,*,*,*,*,*
c9h,1,0
0,33,250
1,145,783
*,*,*,*,*,*,*,*,*,*,*
c10a,1,0
0,71,364
1,391,1113
*,*,*,*,*,*,*,*,*,*,*
c10b,1,0
0,97,344
1,419,1094
*,*,*,*,*,*,*,*,*,*,*
c10c,1,0
0,105,332
1,526,987
*,*,*,*,*,*,*,*,*,*,*
c10d,1,0
0,139,309
1,557,970
*,*,*,*,*,*,*,*,*,*,*
c10e,1,0
0,54,388
1,343,1165
