1,28,2
*,*,*,*,*,*,*,*,*,*,*
b11,null
0,73
1,83
*,*,*,*,*,*,*,*,*,*,*
b12,null
0,73
1,83
*,*,*,*,*,*,*,*,*,*,*
c1,a,x,c,b
0,55,0,0,18
1,77,0,0,8
*,*,*,*,*,*,*,*,*,*,*
c2,a,x,b
0,20,0,53
1,6,2,75
*,*,*,*,*,*,*,*,*,*,*
c4a,a,x,b
0,48,0,25
1,38,2,42
*,*,*,*,*,*,*,*,*,*,*
c4c,a,x,b
0,46,0,27
1,32,0,53
*,*,*,*,*,*,*,*,*,*,*
c4b,a,x,b
0,59,1,11
1,52,2,28
*,*,*,*,*,*,*,*,*,*,*
c4c1,a,x,b
0,66,0,7
1,67,1,14
*,*,*,*,*,*,*,*,*,*,*
c4c2,a,x,b
0,58,0,13
1,64,2,15
*,*,*,*,*,*,*,*,*,*,*
c4d,a,x,b
0,62,0,8
1,74,1,6
*,*,*,*,*,*,*,*,*,*,*
c4f,a,x,b
0,67,1,3
1,72,0,5
*,*,*,*,*,*,*,*,*,*,*
c4g,a,x,b
0,56,0,15
1,61,0,20
*,*,*,*,*,*,*,*,*,*,*
c4e,a,x,b
0,61,1,9
1,67,1,11
*,*,*,*,*,*,*,*,*,*,*
c4h,a,x,b
0,59,0,12
1,58,1,22
*,*,*,*,*,*,*,*,*,*,*
c4i,a,x,b
0,65,0,4
1,70,1,5
*,*,*,*,*,*,*,*,*,*,*
c4j,a,x,b
0,65,2,1
1,77,1,0
*,*,*,*,*,*,*,*,*,*,*
c4k,a,x,b
0,64,2,1
1,76,1,0
*,*,*,*,*,*,*,*,*,*,*
c4l,a,x,b
0,65,1,2
1,75,1,1
*,*,*,*,*,*,*,*,*,*,*
c4o,a,x,b
0,64,0,6
1,76,2,1
*,*,*,*,*,*,*,*,*,*,*
c4m,a,x,b
0,66,0,4
1,72,1,6
*,*,*,*,*,*,*,*,*,*,*
c4n,a,x,b
0,67,0,2
1,77,2,0
*,*,*,*,*,*,*,*,*,*,*
c4o1,a,x,b
0,68,0,2
1,74,0,4
*,*,*,*,*,*,*,*,*,*,*
c4r,a,x,b
0,59,0,10
1,64,2,12
*,*,*,*,*,*,*,*,*,*,*
c4p,a,x,b
0,43,0,26
1,25,1,54
*,*,*,*,*,*,*,*,*,*,*
c4t,a,x,b
0,58,0,12
1,56,0,21
*,*,*,*,*,*,*,*,*,*,*
c4q,a,x,b
0,57,0,11
1,57,1,20
*,*,*,*,*,*,*,*,*,*,*
c4u,a,x,b
0,51,0,18
1,50,1,29
*,*,*,*,*,*,*,*,*,*,*
c4t1,a,x,b
0,60,0,9
1,58,1,21
*,*,*,*,*,*,*,*,*,*,*
c4v,a,x,b
0,57,0,11
1,54,1,26
*,*,*,*,*,*,*,*,*,*,*
c4w,a,x,b
0,63,0,5
1,69,1,10
*,*,*,*,*,*,*,*,*,*,*
c4x,a,x,b
0,45,0,24
1,49,0,33
*,*,*,*,*,*,*,*,*,*,*
c4y,a,x,b
0,54,0,16
1,67,0,16
*,*,*,*,*,*,*,*,*,*,*
c4z,a,x,b
0,57,0,12
1,72,0,13
*,*,*,*,*,*,*,*,*,*,*
c4bb,a,x,b
0,50,0,21
1,56,0,25
*,*,*,*,*,*,*,*,*,*,*
c4cc,a,x,b
0,46,0,24
1,49,0,36
*,*,*,*,*,*,*,*,*,*,*
c4cc1,a,x,b
0,68,0,3
1,78,1,1
*,*,*,*,*,*,*,*,*,*,*
c4gg,a,x,b
0,53,0,16
1,43,0,38
*,*,*,*,*,*,*,*,*,*,*
c4ee,a,x,b
0,61,0,8
1,63,1,15
*,*,*,*,*,*,*,*,*,*,*
c4ff,a,x,b
0,63,0,6
1,64,0,15
*,*,*,*,*,*,*,*,*,*,*
c4hh,a,x,b
0,60,1,7
1,72,1,8
*,*,*,*,*,*,*,*,*,*,*
c4hh1,a,x,b
0,63,0,5
1,69,2,6
*,*,*,*,*,*,*,*,*,*,*
c4hh2,a,x,b
0,66,0,3
1,76,1,1
*,*,*,*,*,*,*,*,*,*,*
c6a,a,x,b
0,49,0,18
1,61,0,19
*,*,*,*,*,*,*,*,*,*,*
c6b,a,x,b
0,51,0,17
1,66,1,11
*,*,*,*,*,*,*,*,*,*,*
c6c,a,x,b
0,47,0,21
1,59,0,24
*,*,*,*,*,*,*,*,*,*,*
c6d,a,x,b
0,62,0,6
1,75,0,4
*,*,*,*,*,*,*,*,*,*,*
c6e,a,x,b
0,57,0,11
1,73,0,7
*,*,*,*,*,*,*,*,*,*,*
c6f,a,x,b
0,60,0,6
1,71,0,7
*,*,*,*,*,*,*,*,*,*,*
c6g,a,x,b
0,63,0,4
1,73,0,4
*,*,*,*,*,*,*,*,*,*,*
c6g1,a,x,b
0,59,0,8
1,66,1,13
*,*,*,*,*,*,*,*,*,*,*
c6h,a,x,b
0,62,0,5
1,74,1,2
*,*,*,*,*,*,*,*,*,*,*
c7a,a,x,b
0,48,0,19
1,56,0,24
*,*,*,*,*,*,*,*,*,*,*
c7b,a,x,b
0,55,0,12
1,57,1,21
*,*,*,*,*,*,*,*,*,*,*
c7c,a,x,b
0,41,0,26
1,47,1,34
*,*,*,*,*,*,*,*,*,*,*
c7d,a,x,b
0,58,0,9
1,75,1,4
*,*,*,*,*,*,*,*,*,*,*
c7e,a,x,b
0,56,0,11
1,60,1,16
*,*,*,*,*,*,*,*,*,*,*
c7f,a,x,b
0,60,0,7
1,72,0,5
*,*,*,*,*,*,*,*,*,*,*
c7g,a,x,b
0,60,0,7
1,73,0,4
*,*,*,*,*,*,*,*,*,*,*
c7g1,a,x,b
0,60,0,7
1,66,1,11
*,*,*,*,*,*,*,*,*,*,*
c7h,a,x,b
0,62,0,5
1,73,1,3
*,*,*,*,*,*,*,*,*,*,*
c8a,a,b,x
0,41,7,0
1,55,10,1
*,*,*,*,*,*,*,*,*,*,*
c8b,a,b,x
0,42,6,0
1,50,14,1
*,*,*,*,*,*,*,*,*,*,*
c8c,a,b
0,33,15
1,32,35
*,*,*,*,*,*,*,*,*,*,*
c8d,a,b,x
0,45,3,0
1,61,4,1
*,*,*,*,*,*,*,*,*,*,*
c8e,a,b
0,42,5
1,52,13
*,*,*,*,*,*,*,*,*,*,*
c8f,a,b
0,42,4
1,57,8
*,*,*,*,*,*,*,*,*,*,*
c8g,a,b
0,43,4
1,61,5
*,*,*,*,*,*,*,*,*,*,*
c8g1,a,b
0,43,4
1,54,12
*,*,*,*,*,*,*,*,*,*,*
c8h,a,b
0,44,3
1,63,3
*,*,*,*,*,*,*,*,*,*,*
c9a,a,b
0,35,4
1,26,2
*,*,*,*,*,*,*,*,*,*,*
c9b,a,b
0,33,6
1,27,2
*,*,*,*,*,*,*,*,*,*,*
c9c,a,b
0,29,10
1,23,5
*,*,*,*,*,*,*,*,*,*,*
c9d,a,b
0,33,6
1,26,2
*,*,*,*,*,*,*,*,*,*,*
c9e,a,b
0,34,5
1,24,2
*,*,*,*,*,*,*,*,*,*,*
c9f,a,b
0,33,5
1,24,2
*,*,*,*,*,*,*,*,*,*,*
c9g,a,b
0,32,5
1,24,2
*,*,*,*,*,*,*,*,*,*,*
c9g1,a,b
0,36,2
1,25,2
*,*,*,*,*,*,*,*,*,*,*
c9h,a,b
0,34,4
1,22,5
*,*,*,*,*,*,*,*,*,*,*
c10a,a,x,b
0,53,0,12
1,60,0,16
*,*,*,*,*,*,*,*,*,*,*
c10b,a,x,b
0,50,0,15
1,61,0,16
*,*,*,*,*,*,*,*,*,*,*
c10c,a,x,b
0,49,0,16
1,44,1,33
*,*,*,*,*,*,*,*,*,*,*
c10d,a,x,b
0,52,0,14
1,48,2,31
*,*,*,*,*,*,*,*,*,*,*
c10e,a,x,b
0,54,1,11
1,61,0,17
*,*,*,*,*,*,*,*,*,*,*
c10f,a,x,b
0,48,0,18
1,53,0,30
*,*,*,*,*,*,*,*,*,*,*
c10g,a,x,b
0,58,0,7
1,61,0,19
*,*,*,*,*,*,*,*,*,*,*
c10h,a,x,b
0,58,0,8
1,68,0,13
*,*,*,*,*,*,*,*,*,*,*
c10i,a,x,b
0,60,0,5
1,72,1,4
*,*,*,*,*,*,*,*,*,*,*
e1a,a,x,b
0,24,0,48
1,15,1,67
*,*,*,*,*,*,*,*,*,*,*
e1b,a,b,x
0,31,19,0
1,29,40,2
*,*,*,*,*,*,*,*,*,*,*
e1c,a,x,b
0,55,0,16
1,60,4,11
*,*,*,*,*,*,*,*,*,*,*
e1f1,a,x,b
0,54,0,17
1,69,2,4
*,*,*,*,*,*,*,*,*,*,*
e1f2,a,x,b
0,55,0,16
1,70,1,5
*,*,*,*,*,*,*,*,*,*,*
e1f3,a,x,b
0,51,0,21
1,38,3,37
*,*,*,*,*,*,*,*,*,*,*
e1f4,a,x,b
0,56,0,15
1,68,4,7
*,*,*,*,*,*,*,*,*,*,*
e1f5,a,x,b
0,59,0,12
1,73,2,2
*,*,*,*,*,*,*,*,*,*,*
e1i,a,x,b
0,35,0,36
1,34,0,46
*,*,*,*,*,*,*,*,*,*,*
e1g,a,x,b
0,35,0,36
1,27,0,54
*,*,*,*,*,*,*,*,*,*,*
e1h,a,x,b
0,45,0,27
1,38,0,38
*,*,*,*,*,*,*,*,*,*,*
e1k,a,x,b
0,44,0,28
1,37,1,40
*,*,*,*,*,*,*,*,*,*,*
e1k1,a,x,b
0,58,0,14
1,70,2,4
*,*,*,*,*,*,*,*,*,*,*
e1l,a,b,x
0,16,35,0
1,15,53,1
*,*,*,*,*,*,*,*,*,*,*
e1m,a,b
0,9,41
1,8,61
*,*,*,*,*,*,*,*,*,*,*
e1m1,a,b
0,14,36
1,14,56
*,*,*,*,*,*,*,*,*,*,*
e1n,a,b
0,8,42
1,10,60
*,*,*,*,*,*,*,*,*,*,*
e1o,a,b
0,10,40
1,5,65
*,*,*,*,*,*,*,*,*,*,*
e1p,a,b,x
0,19,31,0
1,20,44,1
*,*,*,*,*,*,*,*,*,*,*
e1p1,a,x,b
0,27,1,22
1,42,0,22
*,*,*,*,*,*,*,*,*,*,*
e1t,a,x,b
0,47,0,24
1,61,1,16
*,*,*,*,*,*,*,*,*,*,*
e1q,a,b
0,7,7
1,7,15
*,*,*,*,*,*,*,*,*,*,*
e1s,a,x,b
0,54,0,17
1,63,1,9
*,*,*,*,*,*,*,*,*,*,*
e1r,a,x,b
0,42,0,29
1,63,1,11
*,*,*,*,*,*,*,*,*,*,*
e1u,a,x,b
0,55,0,16
1,68,0,6
*,*,*,*,*,*,*,*,*,*,*
e1v,a,x,b
0,14,0,57
1,15,0,63
*,*,*,*,*,*,*,*,*,*,*
e1w,a,x,b
0,32,0,39
1,32,0,43
*,*,*,*,*,*,*,*,*,*,*
e1x,a,x,b
0,54,0,17
1,61,0,15
*,*,*,*,*,*,*,*,*,*,*
e1x1,a,x,b
0,49,0,22
1,63,2,8
*,*,*,*,*,*,*,*,*,*,*
e3a,a,b,x
0,37,13,0
1,53,14,2
*,*,*,*,*,*,*,*,*,*,*
e3b,a,b
0,8,42
1,5,72
*,*,*,*,*,*,*,*,*,*,*
e3c,a,b
0,33,16
1,48,22
*,*,*,*,*,*,*,*,*,*,*
e3d,a,b,x
0,35,14,0
1,55,10,3
*,*,*,*,*,*,*,*,*,*,*
e3e,a,b,x
0,41,8,0
1,59,10,2
*,*,*,*,*,*,*,*,*,*,*
e3f,a,b,x
0,5,44,0
1,15,60,1
*,*,*,*,*,*,*,*,*,*,*
e3g,a,x,b
0,16,1,32
1,27,0,47
*,*,*,*,*,*,*,*,*,*,*
e3h,a,b
0,25,24
1,25,47
*,*,*,*,*,*,*,*,*,*,*
e3i,a,b,x
0,26,23,0
1,30,41,1
*,*,*,*,*,*,*,*,*,*,*
e3j,a,b
0,21,28
1,35,37
*,*,*,*,*,*,*,*,*,*,*
d1d,a,b
0,62,7
1,80,4
*,*,*,*,*,*,*,*,*,*,*
d1e,a,b
0,66,3
1,83,1
*,*,*,*,*,*,*,*,*,*,*
d1f,a,b
0,66,3
1,81,3
*,*,*,*,*,*,*,*,*,*,*
d1a,a,b
0,11,58
1,6,78
*,*,*,*,*,*,*,*,*,*,*
d1c,a,b
0,59,10
1,77,7
*,*,*,*,*,*,*,*,*,*,*
d1b,a,b
0,66,3
1,84,0
*,*,*,*,*,*,*,*,*,*,*
d1g,a,b
0,18,51
1,39,45
*,*,*,*,*,*,*,*,*,*,*
d1h,a,b
0,64,5
1,81,3
*,*,*,*,*,*,*,*,*,*,*
d1i,a,b
0,62,7
1,80,4
*,*,*,*,*,*,*,*,*,*,*
d1j,a,b
0,68,1
1,84,0
*,*,*,*,*,*,*,*,*,*,*
d2d,a,x,b
0,37,1,13
1,40,0,27
*,*,*,*,*,*,*,*,*,*,*
d2e,a,b
0,35,16
1,35,33
*,*,*,*,*,*,*,*,*,*,*
d2f,a,b,x
0,35,15,0
1,47,17,1
*,*,*,*,*,*,*,*,*,*,*
d2a,a,x,b
0,41,1,30
1,47,3,30
*,*,*,*,*,*,*,*,*,*,*
d2b,a,x,b
0,41,0,31
1,32,1,48
*,*,*,*,*,*,*,*,*,*,*
d2c,a,b,x
0,20,31,0
1,24,40,4
*,*,*,*,*,*,*,*,*,*,*
d12,a,c,b,e,d
0,15,17,8,2,7
1,13,30,4,1,16
*,*,*,*,*,*,*,*,*,*,*
d13,a,c,null,b
0,13,8,11,17
1,30,5,8,24
*,*,*,*,*,*,*,*,*,*,*
d14a,a,b,null
0,2,24,23
1,1,37,31
*,*,*,*,*,*,*,*,*,*,*
d14b,a,b,null
0,36,6,1
1,57,6,0
*,*,*,*,*,*,*,*,*,*,*
d14c,a,b
0,36,7
1,59,2
*,*,*,*,*,*,*,*,*,*,*
d14d,a,b
0,40,4
1,58,3
*,*,*,*,*,*,*,*,*,*,*
d14e,a,b,null
0,36,5,3
1,53,7,1
*,*,*,*,*,*,*,*,*,*,*
d14f,a,b,null
0,37,6,1
1,56,4,1
*,*,*,*,*,*,*,*,*,*,*
d14g,a,b,null
0,31,12,3
1,46,16,1
*,*,*,*,*,*,*,*,*,*,*
d15a,a,b
0,20,19
1,11,8
*,*,*,*,*,*,*,*,*,*,*
d15b,a,b
0,34,5
1,18,1
*,*,*,*,*,*,*,*,*,*,*
d15c,a,b
0,25,14
1,18,1
*,*,*,*,*,*,*,*,*,*,*
d15d,a,b
0,37,2
1,16,3
*,*,*,*,*,*,*,*,*,*,*
d15e,a,b
0,27,12
1,14,5
*,*,*,*,*,*,*,*,*,*,*
d15f,a,b
0,23,16
1,9,10
*,*,*,*,*,*,*,*,*,*,*
d7a,a,c,b,e,d,g,f,i,h,l,o,n,x,k
0,6,7,5,4,6,7,2,3,2,1,2,1,3,0
1,1,4,5,7,12,12,12,3,4,0,0,1,1,2
*,*,*,*,*,*,*,*,*,*,*
d7b,a,c,b,e,d,g,f,x
0,15,6,11,4,5,1,1,5
1,6,7,9,2,1,0,3,6
*,*,*,*,*,*,*,*,*,*,*
d7c,a,c,b,e,d,g,h,x,f
0,17,7,10,2,7,1,1,3,0
1,11,3,6,1,2,0,0,4,4
*,*,*,*,*,*,*,*,*,*,*
d8,a,x,c,b
0,29,2,5,12
1,27,4,11,25
*,*,*,*,*,*,*,*,*,*,*
d9a,a,x,b
0,11,1,37
1,4,2,61
*,*,*,*,*,*,*,*,*,*,*
d9b,a,x,b
0,6,1,42
1,4,1,62
*,*,*,*,*,*,*,*,*,*,*
d9c,a,x,b
0,13,2,33
1,12,1,54
*,*,*,*,*,*,*,*,*,*,*
d9d,a,x,b
0,25,1,22
1,41,1,24
*,*,*,*,*,*,*,*,*,*,*
d9e,a,x,b
0,16,1,31
1,14,1,52
*,*,*,*,*,*,*,*,*,*,*
d9f,a,x,b
0,15,2,32
1,34,1,31
*,*,*,*,*,*,*,*,*,*,*
d9g,a,x,b
0,37,2,10
1,39,0,26
*,*,*,*,*,*,*,*,*,*,*
d9j,a,x,b
0,32,3,14
1,43,1,21
*,*,*,*,*,*,*,*,*,*,*
d9k,a,x,b
0,35,2,12
1,48,1,17
*,*,*,*,*,*,*,*,*,*,*
d10,a,x,c,b
0,14,1,1,32
1,6,0,0,59
*,*,*,*,*,*,*,*,*,*,*
f1a,a,x,b
0,55,0,16
1,63,0,18
*,*,*,*,*,*,*,*,*,*,*
f1b,a,x,b
0,60,0,10
1,74,0,4
*,*,*,*,*,*,*,*,*,*,*
f1c,a,x,b
0,54,1,15
1,68,0,13
*,*,*,*,*,*,*,*,*,*,*
f1d,a,x,b
0,58,2,8
1,79,1,1
*,*,*,*,*,*,*,*,*,*,*
f1e,a,x,b
0,62,1,7
1,77,0,3
*,*,*,*,*,*,*,*,*,*,*
f1f,a,x,b
0,56,1,9
1,72,1,6
*,*,*,*,*,*,*,*,*,*,*
f1g,a,x,b
0,53,2,14
1,78,0,3
*,*,*,*,*,*,*,*,*,*,*
f1h,a,x,b
0,57,2,10
1,74,0,5
*,*,*,*,*,*,*,*,*,*,*
f1i,a,x,b
0,61,2,6
1,77,1,1
*,*,*,*,*,*,*,*,*,*,*
f1j,a,x,b
0,58,1,10
1,74,0,5
*,*,*,*,*,*,*,*,*,*,*
f1k,a,x,b
0,56,1,11
1,76,0,1
*,*,*,*,*,*,*,*,*,*,*
f1l,a,x,b
0,58,0,10
1,76,0,3
*,*,*,*,*,*,*,*,*,*,*
f2,a,x,b
0,33,4,15
1,31,1,11
*,*,*,*,*,*,*,*,*,*,*
f3,a,x,b
0,51,1,16
1,76,2,3
*,*,*,*,*,*,*,*,*,*,*
f4,a,c,b
0,7,5,4
1,2,1,0
*,*,*,*,*,*,*,*,*,*,*
f5,a,c,b
0,2,2,1
1,1,0,0
*,*,*,*,*,*,*,*,*,*,*
f6a,a,x,b
0,7,1,9
1,0,0,3
*,*,*,*,*,*,*,*,*,*,*
f6b,a,b
0,13,3
1,0,3
*,*,*,*,*,*,*,*,*,*,*
f6c,a,x,b
0,11,1,4
1,2,0,1
*,*,*,*,*,*,*,*,*,*,*
f6d,a,x,b
0,6,3,8
1,2,0,1
*,*,*,*,*,*,*,*,*,*,*
f6e,a,x,b
0,10,1,5
1,1,0,2
*,*,*,*,*,*,*,*,*,*,*
f6f,a,b
0,2,2
1,0,0
*,*,*,*,*,*,*,*,*,*,*
f6g,a,x,b
0,8,1,3
1,2,0,1
*,*,*,*,*,*,*,*,*,*,*
f6h,a,b
0,14,3
1,3,0
*,*,*,*,*,*,*,*,*,*,*
f8,a,x,b
0,3,1,12
1,1,0,2
*,*,*,*,*,*,*,*,*,*,*
f11,a,x,b
0,54,2,11
1,68,2,8
*,*,*,*,*,*,*,*,*,*,*
f12,a,x,b
0,3,1,7
1,2,0,6
*,*,*,*,*,*,*,*,*,*,*
f13,a,x,b
0,4,1,6
1,1,1,6
*,*,*,*,*,*,*,*,*,*,*
f14a,a,b
0,7,4
1,5,2
*,*,*,*,*,*,*,*,*,*,*
f14b,a,b
0,8,3
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f14j,a,b
0,7,4
1,4,3
*,*,*,*,*,*,*,*,*,*,*
f14k,a,b
0,8,3
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f14l,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f14m,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f14c,a,b
0,6,5
1,3,4
*,*,*,*,*,*,*,*,*,*,*
f14n,a,b
0,8,3
1,4,3
*,*,*,*,*,*,*,*,*,*,*
f14o,a,b
0,9,2
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f14d,a,b
0,10,1
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f14e,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f14p,a,b
0,11,0
1,6,1
*,*,*,*,*,*,*,*,*,*,*
f14q,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f14r,a,b
0,9,2
1,5,2
*,*,*,*,*,*,*,*,*,*,*
f14f,a,b
0,10,1
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f14g,a,b
0,10,1
1,5,2
*,*,*,*,*,*,*,*,*,*,*
f14h,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f14i,a,b
0,10,1
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f15,a,x,b
0,5,1,5
1,4,0,4
*,*,*,*,*,*,*,*,*,*,*
f16a,a,b
0,5,6
1,2,5
*,*,*,*,*,*,*,*,*,*,*
f16b,a,b
0,10,1
1,6,1
*,*,*,*,*,*,*,*,*,*,*
f16c,a,b
0,8,3
1,4,3
*,*,*,*,*,*,*,*,*,*,*
f16d,a,b
0,10,1
1,7,0
*,*,*,*,*,*,*,*,*,*,*
f16e,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f16f,a,b
0,10,1
1,6,1
*,*,*,*,*,*,*,*,*,*,*
f16g,a,b
0,10,1
1,5,2
*,*,*,*,*,*,*,*,*,*,*
f16h,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f16i,a,b
0,10,1
1,6,1
*,*,*,*,*,*,*,*,*,*,*
f16j,a
0,11
1,7
*,*,*,*,*,*,*,*,*,*,*
f16k,a,b
0,10,1
1,6,1
*,*,*,*,*,*,*,*,*,*,*
f18,a,x,b
0,46,5,21
1,69,4,10
*,*,*,*,*,*,*,*,*,*,*
f19,a,x,b
0,12,1,8
1,5,1,4
*,*,*,*,*,*,*,*,*,*,*
f20a,a,b,x
0,11,10,0
1,1,7,2
*,*,*,*,*,*,*,*,*,*,*
f20b,a,x,b
0,9,1,11
1,7,2,1
*,*,*,*,*,*,*,*,*,*,*
f21a,a,b
0,11,1
1,1,0
*,*,*,*,*,*,*,*,*,*,*
f21b,a,b
0,5,7
1,1,0
*,*,*,*,*,*,*,*,*,*,*
f21c,a,b
0,4,8
1,1,0
*,*,*,*,*,*,*,*,*,*,*
f21d,a,b
0,11,1
1,1,0
*,*,*,*,*,*,*,*,*,*,*
f21e,a
0,12
1,1
*,*,*,*,*,*,*,*,*,*,*
f21f,a,b
0,2,0
1,0,1
*,*,*,*,*,*,*,*,*,*,*
f21g,a
0,5
1,1
