a3a,1,0
0,11,2
1,433,105
*,*,*,*,*,*,*,*,*,*,*
a3b,1,0
0,11,2
1,403,135
*,*,*,*,*,*,*,*,*,*,*
a3c,1,0
0,1,12
1,13,525
*,*,*,*,*,*,*,*,*,*,*
a3d,1,0
0,0,13
1,12,526
*,*,*,*,*,*,*,*,*,*,*
a3e,1,0
0,4,9
1,156,382
*,*,*,*,*,*,*,*,*,*,*
a3f,1,0
0,10,3
1,362,176
*,*,*,*,*,*,*,*,*,*,*
a3g,1,0
0,0,13
1,9,529
*,*,*,*,*,*,*,*,*,*,*
a3h,1,0
0,0,13
1,12,526
*,*,*,*,*,*,*,*,*,*,*
a3i,1,0
0,1,12
1,15,523
*,*,*,*,*,*,*,*,*,*,*
a3j,1,0
0,0,13
1,0,538
*,*,*,*,*,*,*,*,*,*,*
a3k,1,0
0,0,13
1,0,538
*,*,*,*,*,*,*,*,*,*,*
a3l,1,0
0,2,11
1,21,517
*,*,*,*,*,*,*,*,*,*,*
a4a,1,0
0,14,0
1,495,49
*,*,*,*,*,*,*,*,*,*,*
a4g,1,0
0,0,14
1,16,528
*,*,*,*,*,*,*,*,*,*,*
a4h,1,0
0,0,14
1,15,529
*,*,*,*,*,*,*,*,*,*,*
a4c,1,0
0,0,14
1,15,529
*,*,*,*,*,*,*,*,*,*,*
a4d,1,0
0,0,14
1,4,540
*,*,*,*,*,*,*,*,*,*,*
a4e,1,0
0,0,14
1,10,534
*,*,*,*,*,*,*,*,*,*,*
a4f,1,0
0,5,9
1,202,342
*,*,*,*,*,*,*,*,*,*,*
a4i,1,0
0,0,14
1,67,477
*,*,*,*,*,*,*,*,*,*,*
a5,1,0
0,14,0
1,539,2
*,*,*,*,*,*,*,*,*,*,*
b1,11,10,13,12,15,14,17,16,1,3,5,4,7,6,9,8
0,4,0,4,1,2,1,0,0,0,0,0,0,0,0,1,0
1,56,56,88,88,74,85,6,17,17,0,2,0,10,4,27,14
*,*,*,*,*,*,*,*,*,*,*
b3,1,0
0,5,9
1,256,287
*,*,*,*,*,*,*,*,*,*,*
b6a,1,0
0,2,12
1,215,321
*,*,*,*,*,*,*,*,*,*,*
b6b,1,0
0,7,7
1,323,213
*,*,*,*,*,*,*,*,*,*,*
b6c,1,0
0,2,12
1,181,357
*,*,*,*,*,*,*,*,*,*,*
b6d,1,0
0,4,10
1,177,354
*,*,*,*,*,*,*,*,*,*,*
b6e,1,0
0,2,12
1,96,435
*,*,*,*,*,*,*,*,*,*,*
b6f,1,0
0,5,9
1,242,287
*,*,*,*,*,*,*,*,*,*,*
b6g,1,0
0,3,11
1,141,384
*,*,*,*,*,*,*,*,*,*,*
b7a,1,0
0,6,8
1,183,344
*,*,*,*,*,*,*,*,*,*,*
b7b,1,0
0,5,9
1,315,212
*,*,*,*,*,*,*,*,*,*,*
b7c,1,0
0,5,9
1,181,350
*,*,*,*,*,*,*,*,*,*,*
b7d,1,0
0,1,13
1,111,410
*,*,*,*,*,*,*,*,*,*,*
b7e,1,0
0,2,12
1,124,403
*,*,*,*,*,*,*,*,*,*,*
b7f,1,0
0,2,12
